Packet Type,Malware Indicators,Alerts/Warnings,Attack Type,Attack Signature,Severity Level,Proxy Information,Firewall Logs,IDS/IPS Alerts,Traffic Type_DNS,Traffic Type_FTP,Traffic Type_HTTP,Protocol_ICMP,Protocol_TCP,Protocol_UDP,Log Source_Firewall,Log Source_Server,Network Segment_Segment A,Network Segment_Segment B,Network Segment_Segment C,Action Taken_Blocked,Action Taken_Ignored,Action Taken_Logged,Anomaly Scores_Scaled,Packet_Length_Scaled,Destination_Port_Category,Source_Port_Category,year,month,dayofweek,hour,OS_name,Os_Version_Security
1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.2925,0.25,1,1,3,3,6,11,Windows,5.2
0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.20550000000000002,0.3593314763231198,0,1,2,9,2,14,Macintosh,10.11
0,0,1,2,1,3,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.8522,0.49164345403899723,1,1,0,7,3,12,Macintosh,10.5
0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0.4087,0.16991643454039,1,0,2,10,5,4,Windows,5.2
0,1,1,2,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.193,0.2604456824512535,1,0,0,12,0,10,Linux,1.0
1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.5307999999999999,0.36420612813370473,0,1,0,12,2,16,Windows,2.0
1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.5059,0.41852367688022285,0,0,2,9,1,14,Macintosh,10.12
1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.7134999999999999,0.45473537604456826,1,1,1,2,0,5,Linux,1.0
1,1,0,1,1,3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.8821,0.9352367688022284,0,1,1,10,3,22,Linux,1.0
0,0,1,2,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.0209,0.7144846796657381,1,1,0,6,0,21,Windows,5.1
1,1,1,0,0,3,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.6774,0.22075208913649025,1,1,2,11,6,5,iPad,14.2
0,0,1,2,1,3,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.40880000000000005,0.5139275766016713,1,0,2,4,5,6,Android,2.2
0,1,0,1,0,3,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.6895,0.3551532033426184,1,1,1,1,3,2,Windows,6.1
1,0,0,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.4758,0.7576601671309192,1,1,1,9,1,23,Windows,6.0
0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.2897,0.19916434540389974,1,1,0,10,3,21,Windows,5.1
0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0821,0.8189415041782729,1,1,2,9,1,9,Windows,5.0
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.1255,0.366991643454039,1,1,1,6,5,3,iPod,3.2
1,0,1,0,0,3,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.142,0.30153203342618384,0,1,1,3,2,11,Windows,5.0
1,0,1,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0.4276,0.08426183844011143,1,1,0,4,4,0,Windows,5.0
0,0,0,2,0,3,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.0609,0.005571030640668523,1,1,3,10,0,3,Macintosh,10.8
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.0019,0.2082172701949861,1,1,3,3,2,4,iPhone,6.1
1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0.5904,0.1678272980501393,0,1,3,4,5,3,Macintosh,10.6
0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0762,0.791782729805014,1,1,0,10,0,1,iPad,6.1
0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.3373,0.3997214484679666,1,1,3,2,6,1,Linux,1.0
0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.23750000000000002,0.9498607242339833,1,0,0,4,5,6,Windows,1.0
1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.812,0.5564066852367688,1,0,1,8,3,14,Linux,1.0
0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.4369,0.15250696378830084,1,1,2,2,1,5,Linux,1.0
1,1,0,0,0,3,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.7176,0.3426183844011142,0,0,2,3,2,13,Windows,1.0
1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0.9361,0.29108635097493035,0,1,1,9,5,13,Linux,1.0
1,0,1,2,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.38070000000000004,0.7618384401114207,1,1,2,10,6,5,Windows,5.0
1,1,1,2,1,3,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.5934,0.5062674094707521,1,1,1,3,6,1,Android,8.1
0,0,1,2,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0.1272,0.6211699164345404,1,1,1,1,5,22,Macintosh,10.5
1,1,0,0,1,3,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0.8825000000000001,0.09122562674094709,0,0,1,1,4,11,Windows,0.0
0,1,1,0,1,3,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.13570000000000002,0.6239554317548747,1,0,0,8,5,6,Windows,2.0
1,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0.7358,0.4220055710306407,1,1,1,10,4,15,Windows,6.0
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.30260000000000004,0.2562674094707521,1,1,0,9,0,20,Windows,6.1
1,1,0,0,1,3,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0.8440000000000001,0.34401114206128136,1,0,1,11,1,5,Windows,5.1
1,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.48490000000000005,0.6302228412256268,1,1,0,6,2,3,Windows,6.2
0,1,0,2,0,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.7624,0.7137883008356546,1,1,3,1,4,0,Macintosh,10.9
1,0,0,2,1,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.4104,0.6462395543175488,1,1,3,4,0,13,Android,7.0
0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.9695999999999999,0.9428969359331476,1,1,2,10,2,23,Windows,6.2
1,0,0,1,1,2,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0.636,0.9881615598885793,1,1,0,7,1,16,iPad,14.2
0,1,1,1,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.6434000000000001,0.7242339832869081,1,1,2,8,0,15,Macintosh,10.11
0,0,1,2,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.5299,0.31337047353760444,1,1,3,6,3,19,Macintosh,10.12
1,1,1,2,1,2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.8470000000000001,0.3983286908077994,0,1,0,8,2,0,Windows,5.0
0,1,1,2,1,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.1133,0.20473537604456826,1,0,3,2,0,15,Linux,1.0
1,1,1,2,1,3,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0.045899999999999996,0.6942896935933148,1,1,2,5,5,2,Windows,2.0
1,1,1,0,1,3,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.5653,0.029944289693593314,1,1,1,5,2,0,Windows,2.0
0,0,1,2,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.7728,0.5898328690807799,1,1,2,12,6,16,Windows,6.1
1,0,1,1,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.2708,0.697075208913649,1,1,1,4,1,4,Windows,4.0
1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.7861,0.6044568245125348,1,1,2,9,2,1,Windows,1.0
0,1,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0.47700000000000004,0.16991643454039,1,1,3,6,4,18,iPod,3.0
1,0,1,2,1,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.38200000000000006,0.5403899721448469,0,1,2,12,6,3,Windows,1.0
0,0,1,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.9393000000000001,0.5139275766016713,0,1,0,3,2,1,Windows,4.0
0,1,1,2,0,3,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.2942,0.7653203342618384,1,1,3,3,0,13,iPhone,9.3
1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.5356000000000001,0.5111420612813371,1,1,0,12,1,17,Windows,5.01
1,1,0,2,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.8265000000000001,0.8850974930362117,1,1,2,8,2,22,Windows,5.2
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.7197,0.2701949860724234,1,0,0,6,6,12,Macintosh,10.7
0,1,1,1,1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.9627,0.09122562674094709,1,1,2,9,3,7,Windows,10.0
1,0,1,2,1,3,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.6814,0.9554317548746518,1,1,0,4,1,1,Windows,1.0
0,0,1,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0.9272,0.47423398328690813,0,1,0,2,1,15,Windows,6.2
1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.3148,0.5027855153203342,1,1,0,6,0,2,iPhone,14.2
0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.5878,0.7026462395543176,1,1,1,3,6,17,iPad,4.2
0,1,1,1,0,3,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.8348000000000001,0.834958217270195,0,0,2,12,4,18,Windows,6.0
0,0,0,1,0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.4777,0.26740947075208915,1,1,3,5,0,11,Linux,1.0
0,0,1,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0552,0.7458217270194987,0,1,3,2,4,16,Windows,5.0
1,0,0,2,0,3,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.8448000000000001,0.9867688022284122,1,1,1,7,0,7,Windows,6.1
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.7802,0.4192200557103064,0,1,2,5,3,1,Android,5.0
0,1,0,0,1,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.547,0.2214484679665738,0,1,3,3,2,19,Linux,1.0
1,1,1,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.19399999999999998,0.1552924791086351,1,1,2,2,5,2,Macintosh,10.6
1,1,0,1,1,3,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.7202,0.8119777158774374,1,1,1,7,1,23,Windows,0.0
1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.7569,0.5,1,0,1,5,0,14,iPhone,5.1
0,0,1,1,0,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.1839,0.6720055710306406,1,1,3,10,0,8,Macintosh,10.6
0,0,1,0,0,3,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.8948,0.3753481894150418,0,1,2,12,0,9,Linux,1.0
0,0,0,1,0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.7046,0.06685236768802227,1,1,3,7,1,7,Windows,6.1
1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.030299999999999997,0.8628133704735376,1,1,0,8,3,14,Windows,2.0
0,0,1,0,0,3,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.4148,0.5988857938718664,1,1,0,9,3,8,Windows,6.0
1,0,0,2,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.3726,0.8112813370473537,1,1,1,7,1,20,Windows,4.0
0,0,0,2,1,3,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0.516,0.8238161559888579,1,1,0,10,5,0,Linux,1.0
0,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0.48869999999999997,0.27367688022284126,0,1,2,2,6,3,Windows,2.0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.4065,0.34052924791086353,1,1,0,6,6,8,Macintosh,10.8
1,1,0,2,0,3,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.9068,0.9707520891364902,1,1,0,12,5,5,Macintosh,10.11
1,1,0,2,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.1888,0.39275766016713093,0,1,2,1,5,20,Windows,4.0
1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.5349,0.030640668523676882,1,1,3,7,6,22,Android,2.3
1,0,0,2,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.6222,0.5814763231197771,1,0,2,12,6,2,iPad,9.3
0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0.2802,0.4456824512534819,1,1,3,9,1,5,Windows,5.1
0,1,0,2,0,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.6654000000000001,0.5062674094707521,1,1,0,10,0,16,Android,3.2
0,0,1,1,1,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.5891,0.8112813370473537,1,1,0,4,3,16,Macintosh,10.8
1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.11230000000000001,0.1817548746518106,1,0,1,6,1,6,Windows,5.1
1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.4742,0.536908077994429,1,1,1,2,4,1,Windows,5.1
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.6461,0.4575208913649025,1,0,1,9,2,11,Android,4.4
1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.2256,0.7646239554317549,1,0,0,9,3,4,Linux,1.0
1,1,0,1,0,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.7062999999999999,0.596100278551532,1,0,1,8,1,22,iPod,4.2
0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.6704000000000001,0.39763231197771587,0,1,0,2,6,18,Windows,1.0
1,0,0,1,1,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.45549999999999996,0.5550139275766017,1,1,1,8,1,10,Windows,1.0
0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.08689999999999999,0.9603064066852367,0,0,3,7,4,6,Windows,6.1
1,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0.7693000000000001,0.20752089136490254,1,1,2,8,0,1,Windows,1.0
0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.2147,0.42896935933147634,1,1,2,5,1,7,Windows,6.0
1,0,1,2,0,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.2927,0.9435933147632312,1,0,3,2,3,20,Windows,5.0
1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0968,0.47701949860724235,0,0,1,9,0,18,Android,8.0
0,0,0,2,0,2,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.3453,0.9338440111420613,1,1,2,2,1,20,Android,6.0
0,0,1,0,0,3,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.4938,0.8084958217270195,1,1,1,12,3,0,Macintosh,10.11
1,0,0,0,0,3,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.8289,0.2764623955431755,1,1,2,11,6,7,Windows,1.0
0,1,0,1,0,2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.2465,0.9498607242339833,0,1,2,3,1,14,iPod,4.1
1,0,1,2,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.1929,0.7228412256267409,1,0,0,9,4,20,Windows,1.0
0,1,1,0,1,3,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.4581,0.9366295264623955,1,0,3,8,2,6,Windows,5.2
0,0,0,1,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0.9776,0.6239554317548747,1,0,0,3,2,17,Windows,5.1
1,1,1,2,0,3,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0.5166,0.25974930362116994,0,1,3,7,3,3,Macintosh,10.11
1,0,1,1,1,3,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0.7321,0.08008356545961004,1,0,0,7,2,11,Linux,1.0
1,0,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.6812,0.9428969359331476,1,1,1,9,2,7,Macintosh,10.9
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.3375,0.633008356545961,1,1,2,3,4,21,Linux,1.0
0,0,0,1,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.4551,0.7541782729805014,0,1,3,2,6,13,Linux,1.0
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.8858,0.3147632311977716,0,1,3,3,0,2,iPod,3.1
1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.099,0.7409470752089137,0,1,0,3,3,18,Linux,1.0
0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.7959,0.39763231197771587,0,0,3,5,0,17,Windows,6.0
0,0,0,2,0,2,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.4495,0.6580779944289694,0,0,2,1,4,17,iPod,3.1
1,0,0,2,1,3,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.5922999999999999,0.02785515320334262,1,1,1,4,4,6,iPod,3.0
1,1,1,1,0,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.9908,0.023676880222841222,1,1,0,6,4,0,Windows,10.0
0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.1008,0.8969359331476323,1,1,0,1,6,17,Linux,1.0
0,1,0,0,0,3,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.6926000000000001,0.068941504178273,1,1,1,4,0,4,Linux,1.0
1,1,0,2,0,3,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.8532,0.48816155988857934,1,0,1,7,2,18,Macintosh,10.9
1,1,1,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.331,0.5139275766016713,1,1,3,2,4,21,Windows,5.01
1,1,1,1,1,3,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.6912999999999999,0.7674094707520891,1,1,1,10,4,15,Android,1.1
1,0,1,2,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.6470999999999999,0.3690807799442897,1,1,3,2,2,7,Macintosh,10.1
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.255,0.8906685236768802,1,1,3,3,6,13,Linux,1.0
0,1,0,2,1,2,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.056900000000000006,0.37395543175487467,1,1,1,12,1,11,Linux,1.0
1,1,1,1,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0.8952,0.9700557103064067,0,0,1,9,3,13,Windows,4.0
0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.8238,0.5724233983286908,1,1,2,9,0,21,Windows,1.0
1,0,0,1,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0.46340000000000003,0.6977715877437326,1,0,0,2,1,5,Windows,0.0
1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.6536,0.4763231197771588,0,1,1,4,6,20,iPhone,4.2
1,1,0,2,1,3,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.6726000000000001,0.5584958217270195,0,1,0,6,6,9,Windows,5.01
1,1,1,0,1,2,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.36729999999999996,0.7827298050139276,1,0,0,6,0,0,Linux,1.0
1,1,0,0,1,3,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.2911,0.18662952646239556,1,0,2,11,1,21,Windows,0.0
1,1,0,2,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.7944,0.4220055710306407,1,1,2,12,6,8,Macintosh,10.7
0,0,0,0,1,3,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.5587,0.6183844011142061,1,0,1,11,2,5,Windows,5.0
1,0,0,2,0,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.25920000000000004,0.9080779944289694,1,1,0,4,0,16,Macintosh,10.1
1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.3651,0.39623955431754876,0,1,0,2,4,17,Android,2.3
1,0,0,2,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.3017,0.42479108635097496,1,0,0,10,4,1,Linux,1.0
0,0,1,2,0,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.8879000000000001,0.008356545961002784,0,1,3,8,3,16,Linux,1.0
1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.3275,0.2263231197771588,0,0,1,4,5,14,Linux,1.0
1,0,0,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.5209,0.0424791086350975,1,1,1,2,6,19,Windows,4.0
0,1,0,1,1,3,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0.1837,0.6949860724233984,1,1,2,3,0,8,Windows,2.0
1,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.7151000000000001,0.9052924791086351,1,1,1,6,0,13,Android,3.2
0,0,0,2,0,2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.9487000000000001,0.4965181058495822,1,1,3,4,6,0,Windows,6.0
1,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.27190000000000003,0.6754874651810585,1,1,2,4,4,6,Linux,1.0
1,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0514,0.2764623955431755,1,0,3,4,2,19,Android,4.1
0,1,1,2,1,3,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.44930000000000003,0.9951253481894151,1,0,2,1,6,1,iPod,3.0
0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.3848,0.7012534818941504,0,0,0,2,5,7,Windows,1.0
0,1,0,2,1,2,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0736,0.5013927576601671,0,1,3,7,0,15,Macintosh,10.11
1,0,1,0,1,3,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.1428,0.052924791086350974,0,1,1,1,6,10,Windows,1.0
1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.2505,0.2381615598885794,0,1,2,4,6,3,Windows,5.0
0,1,1,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.4426,0.9498607242339833,1,1,3,8,5,19,Windows,6.1
0,1,0,2,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.9124,0.4275766016713092,1,0,3,8,5,22,Windows,6.2
0,1,1,2,1,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.7373999999999999,0.3266016713091922,1,0,1,7,4,23,iPhone,9.3
0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0222,0.05362116991643454,1,0,1,1,5,14,Linux,1.0
1,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.5707,0.28551532033426186,0,1,3,5,1,9,Windows,6.1
0,0,1,1,1,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0.698,0.9303621169916435,0,1,1,6,1,15,Android,4.2
0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.1394,0.16852367688022285,0,1,0,10,1,13,Macintosh,10.5
0,0,1,2,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.2345,0.7841225626740947,1,1,0,3,6,7,Macintosh,10.12
0,0,0,2,1,3,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.6255,0.8454038997214485,1,1,2,8,2,13,Windows,5.2
1,0,0,2,1,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.6163000000000001,0.7465181058495822,0,1,0,8,3,22,Windows,2.0
0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.3456,0.4032033426183844,1,1,2,7,2,10,Windows,2.0
0,0,0,2,1,2,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.5031,0.6420612813370473,1,1,0,9,1,9,Linux,1.0
1,1,1,2,0,3,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0.4058,0.5605849582172702,0,1,0,3,3,3,Windows,10.0
0,1,0,1,1,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0.0493,0.39763231197771587,1,1,0,2,6,2,Windows,2.0
0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.273,0.8370473537604457,0,1,1,10,2,2,iPod,3.0
1,0,1,2,1,3,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.39390000000000003,0.9394150417827298,1,0,0,2,2,19,Android,3.2
1,1,1,2,1,3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.8118000000000001,0.4909470752089137,1,1,1,2,0,22,Windows,5.01
